id;calories;proteins;fat;carbohydrate;name;image
534;154;3,8;3,5;28,4;Jagung kuning pipil rebus;https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2021/11/13/webpnet-resizeimage-2021-11-1-20211113101409.jpg
352;152;0;0;37,6;Es Mambo ;https://www.masakapahariini.com/wp-content/uploads/2020/06/es-mambo.jpg
993;157;28;4,2;0;Pindang Ikan Banjar;https://img-global.cpcdn.com/recipes/14d53b21dadc8a0a/680x482cq70/pindang-patin-urang-banjar-ala-ulun-foto-resep-utama.jpg
199;155;20,1;3,8;10,2;Cakalang asar (asap papua);https://indonesiakaya.com/wp-content/uploads/2020/10/Ikan_Asar_yang_sudah_matang_dan_siap_untuk_disajikan_atau_diolah_lagi_.jpg
928;155;10,3;4,2;19,1;Nasi rames;https://o-cdn-cas.sirclocdn.com/parenting/images/nasi-rames.width-800.format-webp.webp
389;160;3,3;9,2;16;Gudeg sayur;https://1.bp.blogspot.com/-dubLmtxl4XI/V9NzynrpH4I/AAAAAAAAZTY/Mh8U8r2Fy58EWteb0ARFDyZWj7Wot4n0ACLcB/s1600/A%2BGUDEG%2BBASAH%2BIG.jpg
1315;151;1,6;0,3;35,4;Ubi jalar merah segar;https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg
968;156;28;4;0;Peda Ikan Banjar;https://laz-img-sg.alicdn.com/p/f2d44f9c00473cc712dd7572f10001ba.jpg
138;154;3;4,5;25,5;Bihun Goreng ;https://img.kurio.network/ZxAfF4qJQbpTcsTwVZ5fxE-8_no=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/10/17/f29f0fe9-7b93-498a-a6fe-2e0abc82e509.jpe
973;152;4,5;2,3;28,2;Pempek kapal selam;https://blog.duniamasak.com/wp-content/uploads/image2-1024x1024.jpeg
1215;162;12,8;11,5;0,7;Telur Ayam;https://asset.kompas.com/crops/WYVtX9H9wYlXZDwLmMqHiw2ZJc4=/0x7:740x500/750x500/data/photo/2020/11/13/5fae4aae98da3.jpg
482;154;16,8;5;10,5;Ikan nasu metti segar;https://img-global.cpcdn.com/recipes/a9e68b1f59b7db4c/680x482cq70/ikan-kuah-kuning-nasu-bale-menre-bhs-bugis-foto-resep-utama.jpg
877;153;4,5;4,2;24,3;Martabak india;https://i0.wp.com/resepkoki.id/wp-content/uploads/2022/08/Resep-Martabak-Kari.jpg?fit=996%2C1328&ssl=1
492;153;30;2,8;0;Ikan Pindang layang mentah;https://cf.shopee.co.id/file/0e26765825aea3e4317d06e1bdc59e54
995;153;30;2,8;0;Pindang Ikan Layang;https://img-global.cpcdn.com/recipes/d32672cdc5392959/400x400cq70/photo.jpg
1176;160;6,3;12;7,1;Susu Kerbau;https://img.okezone.com/content/2018/06/01/481/1905351/tak-kalah-dari-sapi-minum-susu-kerbau-bisa-turunkan-kolesterol-jahat-xdwHF7iYmc.jpeg
802;126,7;0,7;0,7;57,3;Kue Pacar Cina ;https://asset.kompas.com/crops/jkimxsmqIcyNJ_UjeHGJML9sT_4=/0x0:698x465/750x500/data/photo/2021/02/20/603069ab80f59.jpg
669;157;8,1;8,8;11,4;Kalio otak masakan;https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/sasefoto/original/32036_kalio-otak.JPG
824;148;10,6;0,5;26,2;Lamtoro biji tua;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/23/73d62514-e013-460c-9f52-d3c17e019a91.jpg
92;151;8,6;3,1;22,3;Beef teriyaki masakan;https://www.masakapahariini.com/wp-content/uploads/2020/12/resep-beef-teriyaki-2-500x300.jpg
834;159;5;10,9;10,1;Lawara jangang masakan;https://img-global.cpcdn.com/recipes/2bad2876953a328b/680x482cq70/lawara-jangang-foto-resep-utama.jpg
922;149;2,8;0,4;32,5;Nasi beras merah;https://www.masakapahariini.com/wp-content/uploads/2019/11/nasi-tim-beras-merah.jpg
1028;136;43;2,4;3;Ragi;https://image-cdn.medkomtek.com/UTbN3ow8_SyXb7gEP0usBxi_2bU=/640x640/smart/klikdokter-media-buckets/medias/2327323/original/051193900_1637037632-Manfaat_Konsumsi_Millet_Finger_atau_Ragi_untuk_Ibu_Hamil.jpg
538;147;5,1;0,7;31,5;Jagung muda kuning mentah;https://cdn0-production-images-kly.akamaized.net/TEujZlJaBxECV4gi2Q1Wsm-MQEM=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2861087/original/051181600_1563862977-corn-4318296_1920.jpg
607;147;9;0,5;27,5;Kacang gude rebus;https://img-global.cpcdn.com/recipes/dba1205c0417dd10/680x482cq70/gule-kacang-gude-dan-pepaya-foto-resep-utama.jpg
299;144;12,7;1,2;25,2;Daun singkong ambon segar;https://images.tokopedia.net/img/cache/700/product-1/2019/8/23/314662615/314662615_6e886ccb-20d5-4a20-9d8b-0a5b4f874482_494_494.jpg
717;151;13,8;3,8;14,1;Kepiting;https://thumb.tvonenews.com/thumbnail/2022/09/09/631ae5a4f1c8b-ilustrasi-makanan-laut-kepiting_1265_711.jpg
484;152;17,6;6,1;6,7;Ikan Papuyu bakar;https://img-global.cpcdn.com/recipes/c0df8c1401aba288/1200x630cq70/photo.jpg
1139;146;1,2;0,3;34,7;Singkong kukus;https://asset.kompas.com/crops/5kSIoZRz5urTHMM1PdoIQ64E0zU=/0x0:996x664/750x500/data/photo/2021/08/21/61208628cd52c.jpg
763;153;7,9;7,7;13;Ketoprak;https://asset.kompas.com/crops/BiN_oCxCDgkO09b1B_FPfZuvGBw=/0x0:739x493/750x500/data/photo/2020/01/29/5e318845429db.jpg
1007;145;1,1;0,3;34,5;Pisang ketip segar;https://siplah-oss.tokoladang.co.id/merchant/14629/product/Se7OPSmd9MOoEDAanTZ1AHI66EJfLxZxCi39Jzh9.jpg
98;145;1,2;0,4;34,2;Belitung talas kukus;https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2020/06/29/1496174786.jpg
1243;150;14;7,7;9,1;Tempe pasar segar;https://asset-a.grid.id/crop/0x0:0x0/360x240/photo/2020/02/06/4267088481.jpg
1053;153;11,3;8,4;8;Rujak cingur;https://lingkar.news/wp-content/uploads/2023/03/Resep-Rujak-Cingur-Makanan-Tradisional-Khas-Surabaya.jpg
229;154;16,6;9,2;0;Daging Kambing;https://imgx.parapuan.co/crop/0x0:0x0/x/photo/2021/07/20/istock-538918713jpg-20210720042557.jpg
632;144;10;1;24,7;Kacang Merah segar rebus;https://cdn1-production-images-kly.akamaized.net/sw7MW5kTq2GgNjLOMmVju4J51qI=/546x0:1994x1448/1200x900/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2578999/original/060869200_1546581834-shutterstock_197295407.jpg
383;144;1,1;0,4;34,1;Getuk pisang;https://asset.kompas.com/crops/l3xnQh1pGb-JXXnQlqwMVzdfRMo=/0x0:1000x667/750x500/data/photo/2022/12/25/63a7a3ef59ddd.jpeg
1241;146;11,7;2,3;19,6;Tempe lamtoro var. gung dengan kulit;https://marymemasak.files.wordpress.com/2017/10/wp-image-1458463552.jpg
535;140;4,7;1,3;33,1;Jagung Kuning segar;https://img.freepik.com/free-photo/fresh-corn-wooden-table_93675-128402.jpg?w=1060&t=st=1684232021~exp=1684232621~hmac=042e896b6f66894e080286eff787ce22c624d05b8a23aca7b2a8697e1db9c2a4
546;140;4,7;1,3;33,1;Jagung Putih segar;https://cdn.timesmedia.co.id/images/2018/05/01/Jagung-Putih-Bukalapak.jpg
873;144;3,5;1,2;29,8;Markisa segar;https://sc04.alicdn.com/kf/U9a58688525d24e25a10c656a5b19874cy.jpg
683;146,7;5,9;5,9;19,7;Karedok ;https://asset.kompas.com/crops/szsUOraQ00vakiV0314KT6-71v8=/0x0:1000x667/750x500/data/photo/2021/07/07/60e56c9f60649.jpg
539;142;5;0,7;30,3;Jagung muda rebus;https://img-global.cpcdn.com/recipes/692c7955006bca76/1200x630cq70/photo.jpg
520;144;32,5;0,6;0;Ikan Teri Nasi kering;https://s0.bukalapak.com/img/54156313/large/teri_nasi.jpg
211;143;9,8;1,4;22,8;Chikiniku masakan;https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
714;142;0,9;0,4;33,7;Kentang Hitam;https://www.satuharapan.com/uploads/cache/news_69316_1481712492.jpg
774;129;12,3;0,5;35;Kopi bubuk instant;https://cdn.pixabay.com/photo/2014/02/10/11/25/coffee-powder-263354_1280.jpg
464;147;17,5;6,5;5,4;Ikan Lais bakar;https://dotdolan.com/wp-content/uploads/2022/04/Olahan-Lais_IG-@rukurukuresto-e1649583973110.jpeg
985;142;10,4;2;22;Pete Segar;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/28/7234b1e2-2f75-4f28-a167-2b163cfb0484.jpg
825;142;11;2,5;20,4;Lamtoro tempe;https://awsimages.detik.net.id/community/media/visual/2021/01/09/warga-blitar-bikin-alternatif-tempe-lamtoro-2_169.jpeg?w=700&q=90
777;141;10,2;1,3;23,2;Koro Benguk tempe;https://imgx.parapuan.co/file/parapuan/mobile/crop/0x0:0x0/700x0/photo/2021/06/04/tempe-koro-pedangjpg-20210604124728.jpg
1240;141;10,2;1,3;23,2;Tempe koro benguk;https://cdn-2.tstatic.net/makassar/foto/bank/images/hasil-olahan-tempe-koro-benguk-1-142022.jpg
410;146;17,7;5,9;5,6;Ikan asar merah masakan;https://t-2.tstatic.net/medan/foto/bank/images2/Resep-Ikan-Asar-dan-Cara-Membuatnya-Hidangan-Khas-Maluku.jpg
671;149;16,6;9,2;0;Kambing daging segar;https://akcdn.detik.net.id/visual/2020/10/27/ilustrasi-daging-kambing_169.jpeg?w=650
220;145;27;2,3;0;Cue Selar Kuning;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/14/a5d8db60-6ecb-4ddc-9375-7d0e6c35ad79.jpg
1189;148;13,8;8,5;4;Takwa;https://cdn.idntimes.com/content-images/community/2020/10/118291206-1002092246870647-2962160802061132133-n-1-5c6484eccc2b0af148d9d1c7e92d2417.jpg
1235;139;12,5;0,8;21,9;Tempe kacang babi;https://img-global.cpcdn.com/recipes/62342621c06b498b/680x482cq70/kering-tempe-kacang-foto-resep-utama.jpg
177;156;2,3;0,2;15,6;Bubur tinotuan (Manado);https://asset.kompas.com/crops/8IPl4RcIfLh3fkwXhKHPuPHqoz8=/81x22:892x563/750x500/data/photo/2020/05/13/5ebbdec618a37.jpg
833;141;23;1,5;7,6;Lawar penyu masakan;https://fastly.4sqi.net/img/general/600x600/4312632_DHgsLEo3W0e7vYm-X-ndJwUEN1E419WBzhTKzIb411c.jpg
396;148;10;9,8;5;Gulai ikan paya masakan;https://www.glory-travel.com/wp-content/uploads/2018/11/o1AJ9qDyyJNSpZWhUgGYc3MngFqoAN6WRcGHHcyTN6eXyGCVk.jpg
426;144;17,8;5,8;5,2;Ikan baung bakar;https://dherdian.files.wordpress.com/2014/12/ikan-baung.jpg
136;145;16,3;7;4,1;Betok wadi masakan;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/11/29/26184a0a-29ed-48dc-9c82-ca5e70c66b39.jpg
656;138;10,7;1,1;22,6;Kacang tolo rebus;https://img-global.cpcdn.com/recipes/e486ea31cffe0892/680x482cq70/kacang-tolo-kacang-tunggak-rebus-5307-foto-resep-utama.jpg
658;138;10,7;1,1;22,6;Kacang Tunggak rebus;https://cf.shopee.co.id/file/68892d4ed119d6c119cabdbe11503188
159;141;15,3;3,3;12,6;Brongkos;https://asset.kompas.com/crops/GCuybR2DVru6BFg_rszv6WI4n_g=/0x0:1000x667/780x390/data/photo/2020/11/02/5f9f84e0407e9.jpg
486;144;17,5;6,3;4,3;Ikan Patin bakar;https://awsimages.detik.net.id/community/media/visual/2022/05/16/resep-ikan-patin-bakar-bumbu-kecap-pedas_43.jpeg?w=1200
493;142;27;3;0;Ikan Pindang selar mentah;https://s3.dimanaja.com/resep/cover/pindang-ikan-selar-e069d05.webp
640;150;2,5;12,5;7;Kacang Panjang tumis;https://asset.kompas.com/crops/If5HOEMwzIA4cyaXwjSvrF79U2E=/1x25:963x667/750x500/data/photo/2021/02/27/6039ddfacfede.jpg
996;142;27;3;0;Pindang Ikan Selar Kecil;https://img-global.cpcdn.com/recipes/e291e5bf58d67808/680x482cq70/pindang-ikan-selar-foto-resep-utama.jpg
1237;143;12;5,5;11,4;Tempe kedelai + jagung;https://assets-a1.kompasiana.com/items/album/2020/11/18/u2-jpg-5fb531c43a700371b34a9672.jpg
1012;134;1,1;0,5;35,5;Pisang Oli;https://i0.wp.com/udfauzi.com/wp-content/uploads/2020/06/Pisang-Uli-Adalah.jpg?resize=700%2C525&ssl=1
1165;139;7,4;2,1;22,6;Spaghetti;https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Spicy-tomato-spaghetti-caf3053.jpg
723;137;1,3;1,1;29,8;Keribang ubi segar;https://asset.kompas.com/crops/Hzj3mDoX0ZXIcCMNelE5lBGlh4E=/0x0:626x417/750x500/data/photo/2020/08/06/5f2bfbf9426da.jpg
1340;143;3,1;7,8;15;Woku ubi;https://img-global.cpcdn.com/recipes/6ee7c77a5d0b37cb/680x482cq70/daun-singkong-masak-woku-foto-resep-utama.jpg
27;135;0,8;0,4;32,1;Asam payak segar;https://nilaigizi.com/assets/images/produk/produk_1537342320.jpg
502;138;27;3,3;0;Ikan selar kuning cue mentah;https://upload.wikimedia.org/wikipedia/commons/3/3e/Selaro_leptole_100812-6006_tdp.jpg
336;134;2,5;3;28;Durian;https://asset-a.grid.id/crop/0x0:0x0/x/photo/2023/01/20/alasan-mengapa-buah-durian-diseb-20230120035049.jpg
356;137;6,1;3,2;21;Gado-gado;https://img.kurio.network/rlKzeW_1_iLZ-JMm9fFHX-rGdIE=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/22/06/22/53264347-b7ba-4257-852d-04e3d1b4e4e5.jpe
706;142;16,9;7,8;0;Kelinci daging segar;https://cdn0-production-images-kly.akamaized.net/Gw1RJQgcjxFIOkJZPYqIZasno4E=/1200x1200/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/759485/original/044795000_1414853739-rabbit-carcass-1-rev.jpg
585;133;1;0,2;32,2;Kaburan ubi segar;https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg
868;133;1;0,1;32,1;Mangga manalagi segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/11/12/71d9b8e5-1a32-465e-bcc6-0be9e8113e4a.jpg
1229;144;12;10,2;0;Telur Penyu;https://awsimages.detik.net.id/community/media/visual/2020/07/02/telur-penyu-4.jpeg?w=700&q=90
438;134;25,5;1,3;5;Ikan bulan-bulan segar;https://upload.wikimedia.org/wikipedia/commons/1/1a/Megalops_cyprinoides2.jpg
959;133,8;3;1,6;27;Papais ;https://cdn-brilio-net.akamaized.net/news/2022/02/15/222989/1667876-1000xauto-resep-papais-pisang.jpg
70;137;4,3;4,8;19,1;Batang Tading;https://i0.wp.com/bukanarjuna.com/wp-content/uploads/2019/11/batang-teratai.jpg?resize=680%2C453&ssl=1
387;141;15;8,1;0,9;Ginjal Sapi;https://i0.wp.com/herald.id/wp-content/uploads/2023/01/google.jpg?fit=521%2C405&ssl=1
407;136;19,7;3,2;6;Hati Sapi;https://doktersehat.com/wp-content/uploads/2022/04/hati-sapi-doktersehat.jpg
530;129;4,1;1,3;30,3;Jagung Kuning muda;https://asset.kompas.com/crops/HUdXp3hvaVaonEfuXn7HIdFl66A=/100x98:900x632/750x500/data/photo/2023/04/25/6447c89e49faa.jpg
543;129;4,1;1,3;30,3;Jagung Putih muda;https://awsimages.detik.net.id/community/media/visual/2023/01/30/resep-tumis-jagung-muda-dan-ayam-1_43.jpeg?w=480
399;143;4;11,4;6;Gulai pakis;https://www.agrowindo.com/wp-content/uploads/2017/06/Gulai-pakis-agrowindo.jpg
93;132;9,8;1,1;20,7;Beef yakiniku masakan;https://asset.kompas.com/crops/awoHyKStB8lI_yqs1PTI3VjIHsE=/78x42:958x629/750x500/data/photo/2022/12/08/6391613d09412.jpg
190;141;4,4;10,2;8;Buntil daun talas;https://i0.wp.com/borobudurnews.com/wp-content/uploads/2021/05/buntil-daun-talas-khas-Magelang.jpg?fit=979%2C579&ssl=1
374;131;1,1;0,2;31,3;Gembili ubi segar;https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//101/MTA-48006729/tidak_ada_merk_umbi_gembili_500_gram_ubi_gembili_ketan_pulen_segar_full03_9aa38a1b.jpg
1175;138;7;7,9;9,9;Susu Kental Tak Manis;https://res.cloudinary.com/dk0z4ums3/image/upload/v1627294463/attached_image/menakar-jumlah-kalori-kental-manis.jpg
1242;131;18;0,8;13;Tempe lamtoro var. gung tanpa kulit;https://marymemasak.files.wordpress.com/2017/10/wp-image-1458463552.jpg
749;46,7;17,3;17,3;81,3;Kerupuk Sayong ;https://filebroker-cdn.lazada.co.id/kf/S92719a0bfec8443981796f166617e6eav.jpg
584;130;6,7;0,3;25,2;Kabau segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/6/3/255b2a88-b862-413f-a0cc-ebcd29434199.jpg.webp
941;132;12,7;3,8;13,7;Oncom Kacang Tanah pepes;https://t-2.tstatic.net/palembang/foto/bank/images/oncom_20170407_152823.jpg
1010;127;1,4;0,2;33,6;Pisang Mas;https://rumahbuah.com/wp-content/uploads/2015/03/Rumbu_-Pisang02.jpg
1088;137;15;8,1;0,9;Sapi ginjal segar;https://i0.wp.com/herald.id/wp-content/uploads/2023/01/google.jpg?fit=521%2C405&ssl=1
1091;132;19,7;3,2;6;Sapi liver segar;https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/10/964e4fd5-7470-4799-a02f-1e8af6a83177.jpg
1001;127;2,1;0,3;31,1;Pisang gapi segar ;https://img.mbizmarket.co.id/products/thumbs/800x800/2023/01/20/befd74e59c6a52a52770d9f79cfd83e5.jpg
600;129;12,4;0,7;18,3;Kacang ercis segar;https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/05/24/2609424364.jpg
1011;127;1,4;0,2;31,8;Pisang mas bali;https://siplahtelkom.com/public/products/124427/3079678/images-48-.1637576152.jpeg
406;134;19,7;4,8;1,7;Hati Babi;https://media.suara.com/pictures/653x366/2019/10/10/41737-ilustrasi-hati-babi-pixabaychodarat.jpg
429;138;14;0,7;7,4;Ikan Bekasang;https://www.surabayapagi.com/po-content/photo/big/a782bead716a8dbee3762c8c79ec4e54.jpg
290;128;12;6,5;12,4;Daun Pete Cina;https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/20/4d5b4825-c15e-4361-a51f-9918e6fb5835.png
96;131;20,2;4,3;2,8;Belibis daging segar;https://assets.tokko.io/2bbdc42e-f0c6-494e-ae09-9d177af2ec61/products/images/cc352d35-2818-45ed-9a63-03f4fbd2247b
409;127;1,2;0,5;29,5;Hofa/Ubi hutan segar;https://www.mongabay.co.id/wp-content/uploads/2015/05/sikapa02.jpg
1116;133;7,3;6,6;11,2;Sayur kohu-kohu;https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Kohu-Kohu-1.jpg
1154;135;2,5;8,8;11,5;Soto betawi masakan;https://www.unileverfoodsolutions.co.id/dam/global-ufs/mcos/SEA/calcmenu/recipes/ID-recipes/soups/soto-betawi/main-header.jpg
487;132;17;6,6;1,1;Ikan Patin segar;https://trubus.id/wp-content/uploads/2022/08/Tiga-Olahan-Enak-Berbahan-Baku-Ikan-Patin-dok.-trubus.jpg
458;132;17;6,7;0,8;Ikan kapar segar;https://upload.wikimedia.org/wikipedia/commons/b/b0/Belont_hasselt_100523-1755_sap.JPG
430;128;18;3;7,2;Ikan Belida bakar;https://nilaigizi.com/assets/images/produk/produk_1535645437.JPG
778;125;8,3;0,7;22,1;Koro Kerupuk biji;https://cf.shopee.co.id/file/id-11134103-22100-uucup9m29iiv8c
401;132;9;7,2;7,8;Gulai tiram masakan;https://img-global.cpcdn.com/recipes/09856a93968f8df1/1200x630cq70/photo.jpg
53;129;19,7;4,8;1,7;Babi hati segar;https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//91/MTA-7170363/pasarbali-id_pasarbali-id_-_hati_babi_-500_gr-denpasar-_full02_fa2ryh3x.jpg
239;122;6;1;26;Daun Cincau;https://cdns.klimg.com/merdeka.com/i/w/news/2020/09/04/1216320/content_images/670x335/20200904010226-2-ilustrasi-cincau-perdu-premna-oblongifolia-001-tantri-setyorini.jpg
1247;126;1,1;2,2;25,7;Tempuyak;https://down-id.img.susercontent.com/file/ae41014cc406b3192238f3c70b27ab96
191;125,7;3,3;1,9;23,9;Buras ;https://www.masakapahariini.com/wp-content/uploads/2022/06/resep-buras.jpg
422;129;20;4,8;0;Ikan Bandeng;https://images.tokopedia.net/blog-tokopedia-com/uploads/2021/08/Featured_Manfaat-Ikan-Bandeng.jpg
1314;123;1,8;0,7;27,9;Ubi Jalar Merah;https://akcdn.detik.net.id/visual/2020/11/23/ilustrasi-ubi-ungu-1_169.jpeg?w=650
1316;123;1,8;0,7;27,9;Ubi Jalar Putih;https://cdn.idntimes.com/content-images/community/2019/06/white-sweet-potatoes-1296x728-7ec7f00d7808a28366c0e5cf1c95d104.jpg
1013;120;1,2;0,2;31,8;Pisang Raja;https://asset.kompas.com/crops/cmVXFlilJIrGxAFHn0-5Fu3b43M=/0x141:1000x807/750x500/data/photo/2022/07/21/62d9015c28bcd.jpg
62;129;1,9;6,6;15,6;Baje;https://cf.shopee.co.id/file/91afb76cc87856ee341c0ee5970d66a9
1332;130;14;7,2;1,5;Usus Sapi;https://awsimages.detik.net.id/community/media/visual/2020/07/24/usus-sapi.jpeg?w=724
1169;126;1,6;0,2;24,5;Sukun tua segar;https://cf.shopee.co.id/file/f43b5d5a9dd930d9954b304579ed3865
483;125;21,3;3,4;2,2;Ikan oci kembung segar;https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/10/17065323/Jarang-Disadari-Ini-X-Manfaat-Ikan-Kembung-bagi-Kesehatan.jpg
1317;114;1,4;9,6;25,6;Ubi Jalar Rebus;https://d1bpj0tv6vfxyp.cloudfront.net/articles/807337_27-11-2020_8-6-29.jpeg
1014;118;1,2;0,2;31,1;Pisang Raja Sere (Susu);https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/29/954a86e6-5179-4814-8d3e-de1c75f9b198.jpg
1159;127;5,9;6,6;11;Soto padang masakan;https://topwisata.info/wp-content/uploads/2020/11/resep2Bsoto2Bpadang2B252812529.jpg
1190;120;1,5;0,3;28,2;Talas bogor kukus;https://img-global.cpcdn.com/recipes/efaf364743906d68/680x482cq70/urab-talas-bogor-kukus-foto-resep-utama.jpg
1193;120;1,5;0,3;28,2;Tales kukus;https://img-global.cpcdn.com/recipes/4d7f0cb55d14e0f7/1200x630cq70/photo.jpg
1104;126,7;14;7,3;1,3;Sate Usus ;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/03/17/92418359.jpeg
929;120;2,4;0,4;26;Nasi tim;https://www.masakapahariini.com/wp-content/uploads/2022/08/cara-membuat-nasi-tim-ayam-sayuran-mpasi.jpg
1291;120;2,4;0,4;26;Tim (nasi tim);https://www.mooimom.id/media/ck-uploads/2022/06/28/nasi-tim-bayi-bubur-ayam_lnEjENK.jpg
1168;119;1,4;0,2;28,1;Sukun muda segar;https://blog.titipku.com/wp-content/uploads/2019/08/27891195_273863213147902_7929265216242581504_n-300x300.jpg
1095;126;14;7,2;1,5;Sapi usus segar;https://images.tokopedia.net/img/cache/700/product-1/2020/6/14/8589094/8589094_bca7552d-86d6-4c95-899c-4915c124c74f_480_480.jpg
1004;117;2;0,3;28,9;Pisang hijau segar;https://riaureview.com/assets/berita/original/84297374449-pisang_hiaju.jpg
1000;120;1,1;0,2;26,8;Pisang ayam segar;https://assets.tokko.io/0feaf09b-2761-465e-98df-a8ae8e3d0837/products/images/9239a74b-b3ba-43b0-8368-88ae7940ff5e
206;116;3;0,4;28,6;Cempedak;https://images.genpi.co/uploads/kalbar/arsip/normal/2022/07/15/buah-cempedak-foto-istockphotocom-n3j5.jpg
1155;127,5;2,6;9,4;8,3;Soto dengan Daging;https://img.kurio.network/mjtADdO0Q-nnAohGaTqVBvp8rMc=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/03/01/0bfa7a3d-28f6-440f-907b-def23ccb96d9.jpe
18;126;3,4;7,9;10,3;Anyang sayur;https://static.republika.co.id/uploads/images/inpicture_slide/anyang-_180520222511-425.jpg
345;122;3,5;4,5;17,5;Encung asam segar;https://agretail.id/uploads/news/news_20200728174010_846.jpeg
912;128;8;10;1,3;Moon tahu;https://asset.kompas.com/crops/6euVEo-wAGx89LIBbuVHsBls00g=/3x0:700x465/750x500/data/photo/2021/02/26/60389a2ca08d2.jpg
197;120;4,7;2,4;19,9;Cabai rawit segar;https://asset.kompas.com/crops/0bQZazreqC3rXuoZOPv1FDQWLl4=/0x0:1000x667/750x500/data/photo/2020/03/26/5e7cbe05c9d12.jpg
427;123;15,1;5,5;3,3;Ikan baung segar;https://www.pustakadunia.com/media/posts/9/green-baung.jpg
689;120;3,5;2,5;20,8;Kawista segar;https://cf.shopee.co.id/file/293d8f06ecc4a6b0022b24dbc2230d06_tn
480;121;21,7;2,8;0,8;Ikan Mujair pepes;https://sweetrip.id/wp-content/uploads/2022/10/a-pepeas.jpg
397;126;4,2;9,4;6,2;Gulai kambing;https://kbu-cdn.com/dk/wp-content/uploads/gulai-kambing.jpg
594;118;4,4;1,5;21,6;Kacang beracun segar;https://cdn.timesmedia.co.id/images/2021/01/26/Kacang-Merah-2.jpg
668;122;13,8;5,7;3,9;Kalio kikil (tunjang) masakan;https://asset.kompas.com/crops/mqYtGN3S_jZncBl0Ug8aj0WNS0E=/0x0:1000x667/750x500/data/photo/2021/03/01/603c964830992.jpg
153;119;4,4;3,5;18,3;Bongkrek (tempe bungkil);https://cf.shopee.co.id/file/a7769b06122c01b56b932750fdbbd06d
441;120;11,3;3,9;10;Ikan cakalang hati segar;https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/07/13/2233154868.jpg
1231;119;4,4;3,5;18,3;Tempe bongkrek;https://cdns.klimg.com/merdeka.com/i/w/news/2021/07/17/1330783/540x270/mengenal-bongkrek-tempe-khas-banyumas-yang-picu-keracunan-massal-di-zaman-belanda.jpg
1003;115;1,9;0,2;27,9;Pisang goroho segar;https://cf.shopee.co.id/file/c7e52955f5ce99a5e9b08f9415d26813
1312;119;0,5;0,4;25,1;Ubi jalar kuning segar;https://cf.shopee.co.id/file/d76a579e3447ec85dbf02a105df60529
952;125;10,4;8,6;0,8;Otak;https://asset.kompas.com/crops/Zb2CWR9vmVrUUr6v372o4SJ8gs0=/0x0:1000x667/750x500/data/photo/2021/07/18/60f3913f44be3.jpg
485;120;14,3;4,9;4,6;Ikan papuyu/ betok segar;https://www.researchgate.net/publication/334733354/figure/fig1/AS:785755827888128@1564350196700/Gambar-5-Papuyu-Anabas-testudineus.ppm
1192;115;1,8;0,5;25,9;Talas viqueque segar;https://filebroker-cdn.lazada.co.id/kf/S36df2a3bd2044060b1b78bd604a0d0343.jpg
997;124;9,5;9,6;0;Pindang kenari masakan;https://lestariweb.com/ResepImages/PindangIkanKenari.jpg
1092;123;10,4;8,6;0,8;Sapi otak segar;https://asset.kompas.com/crops/Zb2CWR9vmVrUUr6v372o4SJ8gs0=/0x0:1000x667/750x500/data/photo/2021/07/18/60f3913f44be3.jpg
605;114;7;0,6;20,8;Kacang Gude biji muda;https://filebroker-cdn.lazada.co.id/kf/S7e8dd05201e2416882c2894863f7f8b6p.jpg
